0,075318399052165
0,150387387744791
0,224958531530823
0,298785343642172
0,371624249379362
0,443235538923763
0,513384304917092
0,581841361112914
0,648384138479498
0,712797555222287
0,774874857297045
0,834418426101118
0,891240550159603
0,945164157765206
0,99602350768449
1,04366483520854
1,08794695100213
1,12874179039158
1,16593491092679
1,19942593625717
1,22912894457226
1,25497280007712
1,27690142619656
1,29487401943224
1,30886520303077
1,31886511985795
1,32487946411428
1,3269294517676
1,32505172982085
1,31929822477353
1,30973593087551
1,2964466390092
1,27952660726993
1,25908617454449
1,23524931861237
1,20815316051298
1,17794741713404
1,14479380418032
1,10886539187769
1,0703459159537
1,02942904661215
0,986317618384974
0,94122282389859
0,89436337473457
0,845964632693867
0,796257714890707
0,745478576205342
0,693867072714141
0,641666009790491
0,589120178630379
0,536475385002201
0,483977474050941
0,431871355002439
0,380400029613869
0,329803628201708
0,280318457048676
0,232176060946175
0,185602304569141
0,140816476305919
0,098030418077249
0,057447684575991
0,019262735243183
-0,016339837833018
-0,049186043050612
-0,079113180568001
-0,105970488992977
-0,129619744936037
-0,149935813063424
-0,166807144480515
-0,180136221479824
-0,189839946899435
-0,195849976556003
-0,198112993440948
-0,196590922598057
-0,191261085834588
-0,182116295655204
-0,169164888047681
-0,152430693990425
-0,131952949793446
-0,107786146625596
-0,079999819820647
-0,048678278792233
-0,013920278621824
0,024161365386094
0,065440218662643
0,109776722109063
0,157018738657194
0,207002149501675
0,259551497653733
0,314480676279897
0,371593659112353
0,43068527005179
0,491541988929068
0,553942790249437
0,61766001161302
0,682460248388234
0,748105271111325
0,814352961995565
0,880958266858309
0,947674158713332
1,01425260922981
1,08044556422836
1,1460059193685
1,2106884921813
1,27425098661519
1,33645494629255
1,39706669271914
1,4558582447477
1,512608215671
1,56710268440787
1,61913603734758
1,66851177753404
1,71504329799964
1,75855461620007
1,79888106665488
1,83586994906308
1,86938112933875
1,89928759119727
1,92547593611763
1,94784682970973
1,96631539272713
1,98081153518367
1,99128023225667
1,99768174088927
1,99999175623775
1,99820150734721
1,99231779167837
1,98236294834943
1,9683747701984
1,95040635501261
1,92852589651197
1,90281641590986
1,87337543511002
1,84031459282771
1,80375920514858
1,76384777225767
1,72073143328297
1,67457337140303
1,62554817156353
1,57384113333506
1,51964754162096
1,46317189809034
1,40462711636602
1,3442336841404
1,28221879552223
1,2188154570348
1,15426157079009
1,08879899845297
1,02267260968572
0,956129318823957
0,889417113581718
0,82278407961462
0,75647742478649
0,690742506985984
0,62582186932563
0,561954286526723
0,499373826249294
0,438308929067473
0,378981510717071
0,321606090154305
0,266388946862938
0,213527310731606
0,163208587694885
0,115609624190451
0,070896013331775
0,029221445531214
-0,009272893866797
-0,04445887756822
-0,076221937747915
-0,10446151392794
-0,12909144555043
-0,150040307697966
-0,167251688638444
-0,180684408100867
-0,190312675422141
-0,196126186942033
-0,198130162263005
-0,196345319232624
-0,190807787747913
-0,181568962722162
-0,168695296794617
-0,152268033601044
-0,13238288265748
-0,10914963713975
-0,082691736066406
-0,053145772612017
-0,02066095049007
0,014601509450466
0,052469010074582
0,092758263729272
0,135276020225685
0,179819834164412
0,226178868577865
0,274134731720469
0,323462343706727
0,373930829579468
0,425304435286498
0,477343462953382
0,529805221764162
0,582444990700143
0,635016989340215
0,687275352894312
0,738975107624956
0,789873142810314
0,839729175415706
0,888306703669455
0,935373945782433
0,980704760109512
1,024079543124
1,06528610166388
1,10412049600983
1,1403878504703
1,17390312827663
1,20449186773233
1,23199087671297
1,25624888277777
1,27712713632843
1,29449996443648
1,30825527315428
1,31829499632854
1,32453548914542
1,32690786485493
1,32535827334568
1,31984812047083
1,31035422725922
1,29686892838299
1,27940010949237
1,25797118326924
1,23262100429285
1,20340372305205
1,17038857967871
1,13365963821412
1,09331546245512
1,04946873465671
1,00224581859317
0,951786268699483
0,898242287226758
0,841778131550989
0,782569473970521
0,720802716515168
0,656674263467156
0,590389754460911
0,522163261183942
0,452216450844841
0,380777719705123
0,308081300089967
0,234366344397202
0,159875989714802
0,084856406733399
0,009555836702422
-0,06577637977455
-0,140890778277346
-0,215538746594728
-0,289473497391137
-0,362451033680969
-0,434231103305166
-0,504578138648248
-0,573262177892111
-0,640059764175631
-0,704754819116329
-0,767139487251341
-0,827014948069678
-0,884192192435379
-0,938492760341774
-0,98974943708929
-1,03780690514332
-1,08252234910332
-1,12376601139918
-1,16142169652519
-1,19538722182478
-1,22557481304991
-1,2519114431369
-1,27433911286395
-1,29281507228529
-1,30731198206983
-1,31781801410956
-1,32433689100199
-1,32688786425233
-1,32550563128217
-1,32024019157332
-1,3111566425148
-1,29833491575908
-1,28186945512815
-1,26186883734033
-1,23845533705416
-1,21176443794543
-1,1819442917459
-1,1491551273776
-1,11356861251335
-1,07536717008149
-1,03474325241075
-0,991898575877918
-0,947043319076786
-0,900395287670749
-0,85217904922258
-0,80262504141346
-0,751968657168066
-0,700449310293779
-0,648309485318661
-0,595793775275274
-0,543147911224941
-0,490617787349499
-0,438448485455197
-0,38688330273553
-0,336162786627182
-0,286523780564976
-0,238198484399064
-0,191413533179478
-0,146389097941035
-0,103338012034536
-0,062464926449738
-0,023965497461109
0,011974390200015
0,045179361583353
0,07548524825626
0,102739740791242
0,126802994431103
0,147548185543077
0,164862016667219
0,178645168167184
0,188812694701872
0,195294364954119
0,198034943276221
0,196994412141203
0,192148134522018
0,183486955557793
0,171017243105564
0,154760867016941
0,134755117220692
0,111052560933539
0,083720839561463
0,052842406091568
0,018514204009219
-0,019152710994285
-0,060033605032718
-0,103990554044064
-0,150872983894384
-0,200518260437565
-0,252752327205233
-0,307390388213202
-0,364237633193056
-0,423090002390082
-0,483734987912898
-0,545952468475791
-0,609515574243393
-0,674191578368352
-0,73974281170761
-0,805927597111369
-0,872501199601766
-0,939216788695474
-1,0058264090767
-1,072081955794
-1,13773615013658
-1,20254351234295
-1,26626132730735
-1,32865059947704
-1,38947699317581
-1,44851175464704
-1,50553261218116
-1,56032465077918
-1,61268115790394
-1,66240443698521
-1,70930658547124
-1,75321023435979
-1,79394924629304
-1,83136936946426
-1,86532884475857
-1,89569896373397
-1,92236457524319
-1,94522453869899
-1,96419212219594
-1,9791953439193
-1,99017725549501
-1,99709616616369
-1,99992580689497
-1,99865543379513
-1,99328987040032
-1,98384948868879
-1,97037012888681
-1,95290295838449
-1,93151427031781
-1,90628522261066
-1,87731151850599
-1,84470302984515
-1,80858336458091
-1,76908938022889
-1,72637064517566
-1,68058884996715
-1,63191717089814
-1,58053958841201
-1,52665016299746
-1,47045227143707
-1,41215780641848
-1,35198634266364
-1,2901642728633
-1,22692391682329
-1,16250260733437
-1,09714175636958
-1,03108590529007
-0,964581762803967
-0,89787723447066
-0,831220447576515
-0,764858775226016
-0,699037863495625
-0,63400066548538
-0,569986486076215
-0,507230041158582
-0,445960535041115
-0,386400759676052
-0,328766219252529
-0,273264283608428
-0,220093373798164
-0,169442183026675
-0,121488936020771
-0,07640068975721
-0,034332678303884
0,004572295643483
0,040184420130682
0,07238738201576
0,101078821738581
0,126170732996896
0,147589805753771
0,165277711224677
0,179191327721318
0,189302906462444
0,195600176698585
0,198086389736933
0,196780301693479
0,191716095041117
0,182943239263715
0,170526291166252
0,154544635629043
0,135092167828916
0,11227691818088
0,086220621479821
0,057058231941633
0,024937386056574
-0,009982184626677
-0,047529288470241
-0,087521953965401
-0,129768152517414
-0,174066560946409
-0,220207360697185
-0,267973070606264
-0,317139409942005
-0,367476188314384
-0,418748218944989
-0,470716251695746
-0,523137922176942
-0,57576871319174
-0,628362924725692
-0,680674648656091
-0,73245874433739
-0,783471811215412
-0,833473154634846
-0,882225741031282
-0,929497138740914
-0,97506044071777
-1,01869516551957
-1,06018813300907
-1,09933431131732
-1,13593763172868
-1,1698117682739
-1,20078087895644
-1,22868030568887
-1,25335723017874
-1,27467128317685
-1,29249510468507
-1,30671485291384
-1,31723065998178
-1,32395703255965
-1,32682319587802
-1,32577337974135
-1,3207670454197
-1,31177905252238
-1,29879976519466
-1,28183509721767
-1,26090649583244
-1,236050864351
-1,20732042385821
-1,1747825145487
-1,13851933748081
-1,09862763776468
-1,05521833043233
-1,00841607046353
-0,958358768661663
-0,905197055287011
-0,849093693560861
-0,790222945351758
-0,728769891543383
-0,664929709762458
-0,598906912313023
-0,530914547320478
-0,46117336623367
-0,389910960966056
-0,317360874076567
-0,243761685497212
-0,169356079406815
-0,094389894928629
-0,019111164393236
0,056230857042641
0,131386666596922
0,206107490038944
0,280146254994692
0,353258557544574
0,425203618303854
0,495745224217651
0,564652652358572
0,631701572086149
0,696674922012269
0,759363758316472
0,81956807106768
0,87709756533519
